ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City
84K704,K,2,K704,EXPLORE CHARTER SCHOOL,K-8,2,17,84,655 PARKSIDE AVENUE,NY,11226,Tracy Rebe,718-704-4484,718-703-8550,"0K,01,02,03,04,05,06,07,08",BROOKLYN
29Q181,Q,4,Q181,P.S. 181 BROOKFIELD,Elementary,1,29,29,148-15 230 STREET,NY,11413,ANDREA BELCHER,718-528-5807,718-723-7825,"PK,0K,01,02,03,04,05,SE",QUEENS
19K306,K,2,K306,P.S. 306 ETHAN ALLEN,K-8,1,19,19,970 VERMONT STREET,NY,11207,LAWRENCE BURROUGHS,718-649-3155,718-927-2243,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
17K092,K,2,K092,P.S. 092 ADRIAN HEGEMAN,Elementary,1,17,17,601 PARKSIDE AVENUE,NY,11226,Ms. Diana Rahmaan,718-462-2087,718-284-8289,"PK,0K,01,02,03,04,05,SE",BROOKLYN
17K796,K,3,K796,Lefferts Garden Charter School,Elementary,2,17,84,601 PARKSIDE AVENUE,NY,11226,Marc Magnus Sharpe,718-284-2093,718-284-2162,"0K,01",BROOKLYN
15K667,K,1,K667,SUNSET PARK HIGH SCHOOL,High school,1,15,15,153 35TH STREET,NY,11232,CORINNE VINAL,718-840-1900,718-840-1925,"09,10,SE",BROOKLYN
15K707,,3,K707,Brooklyn Prospect Charter School,Secondary School,2,15,84,153 35TH STREET,NY,11232,LaNolia Omowanile,718-965-7950,718-965-7975,"06,07",BROOKLYN
18K235,K,2,K235,P.S. 235 LENOX,K-8,1,18,18,525 LENOX ROAD,NY,11203,LISA SOLITARIO,718-773-4869,718-773-0048,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
18K792,K,3,K792,The Cultural Arts Academy at Spring Creek Charter,K-12 all grades,2,18,84,1400 LINDEN BOULEVARD,NY,11212,Laurie Midgette,718-683-3300,718-272-1330,"0K,01",BROOKLYN
75K371,K,2,K371,P.S. 371 - LILLIAN L. RASHKIS,High school,1,15,75,355 37 STREET,NY,11232,Joan Antonelli,718-788-7608,718-832-2213,"09,10,11,12,SE",BROOKLYN
19K260,K,2,K260,P.S. 260 BREUCKELEN,Elementary,1,19,19,875 WILLIAMS AVENUE,NY,11207,PIERRE RAYMOND,718-649-9216,718-927-2215,"PK,0K,01,02,03,04,05,06,SE",BROOKLYN
19K325,K,3,K325,The Fresh Creek School,Elementary,1,19,19,875 WILLIAMS AVENUE,NY,11207,Jacquie Danvers Coombs,718-935-3608,,"0K,01,02,03,04,05,SE",BROOKLYN
18K135,K,2,K135,P.S. 135 SHELDON A. BROOKNER,Elementary,1,18,18,684 LINDEN BOULEVARD,NY,11203,Trevlyn Mcrae,718-693-4363,718-941-0847,"PK,0K,01,02,03,04,05,SE",BROOKLYN
29Q195,Q,4,Q195,P.S. 195 WILLIAM HABERLE,Elementary,1,29,29,253-50 149 AVENUE,NY,11422,BERYL BAILEY,718-723-0313,718-723-7826,"PK,0K,01,02,03,04,05,SE",QUEENS
15K024,K,2,K024,P.S. 024,Elementary,1,15,15,427 38 STREET,NY,11232,CHRISTINA FUENTES,718-832-9366,718-832-9360,"PK,0K,01,02,03,04,05,SE",BROOKLYN
15K136,K,2,K136,I.S. 136 CHARLES O. DEWEY,Junior High-Intermediate-Middle,1,15,15,4004 4 AVENUE,NY,11232,ERIC SACKLER,718-965-3333,718-965-9567,"06,07,08,SE",BROOKLYN
15K821,K,2,K821,SUNSET PARK PREP,Junior High-Intermediate-Middle,1,15,15,4004 4 AVENUE,NY,11232,LOLA PADIN,718-965-3331,718-965-3330,"06,07,08,SE",BROOKLYN
18K233,K,2,K233,P.S. 233 LANGSTON HUGHES,Elementary,1,18,18,9301 AVENUE B,NY,11236,DENEAN STEPHENS-SPELLMAN,718-346-8103,718-345-3078,"PK,0K,01,02,03,04,05,SE",BROOKLYN
17K249,K,2,K249,P.S. 249 THE CATON,Elementary,1,17,17,18 MARLBOROUGH ROAD,NY,11226,Ms. Elisa Brown,718-282-8828,718-284-5146,"PK,0K,01,02,03,SE",BROOKLYN
17K382,K,2,K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION,Secondary School,1,17,17,911 FLATBUSH AVENUE,NY,11226,Doris Unger,718-564-2566,718-564-2567,"06,07,08,09,10,11,12,SE",BROOKLYN
17K408,K,2,K408,ACADEMY OF  HOSPITALITY AND TOURISM,High school,1,17,17,911 FLATBUSH AVENUE,NY,11226,ADAM BREIER,718-564-2580,718-564-2581,"09,10,11,12,SE",BROOKLYN
17K537,K,2,K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT,High school,1,17,17,911 FLATBUSH AVENUE,NY,11226,MARY PRENDERGAST,718-564-2470,718-564-2471,"09,10,11,12,SE",BROOKLYN
17K539,K,2,K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,High school,1,17,17,911 FLATBUSH AVENUE,NY,11226,LEONARD KASSAN,718-564-2551,718-564-2552,"09,10,11,12,SE",BROOKLYN
17K543,K,2,K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",Secondary School,1,17,17,911 FLATBUSH AVENUE,NY,11226,Dr. Eric L. Blake,718-564-2540,718-564-2541,"06,07,08,09,10,11,12,SE",BROOKLYN
15K001,K,2,K001,P.S. 001 THE BERGEN,Elementary,1,15,15,309 47 STREET,NY,11220,Jennifer Eusanio,718-567-7661,718-567-9771,"PK,0K,01,02,03,04,05,SE",BROOKLYN
18K066,K,2,K066,P.S. 66,K-8,1,18,18,845 EAST  96 STREET,NY,11236,Lucille Jackson,718-922-3505,718-922-3105,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
17K246,K,2,K246,M.S. 246 WALT WHITMAN,Junior High-Intermediate-Middle,1,17,17,72 VERONICA PLACE,NY,11226,BENTLY WARRINGTON,718-282-5230,718-284-6429,"06,07,08,SE",BROOKLYN
17K726,,3,K726,Fahari Academy Charter School,Secondary School,2,17,84,72 VERONICA PLACE,NY,11226,Catina Venning,718-282-5139,718-282-5397,"05,06",BROOKLYN
18K563,K,2,K563,IT TAKES A VILLAGE ACADEMY,High school,1,18,18,5800 TILDEN AVENUE,NY,11203,MARINA VINITSKAYA,718-629-2307,718-629-6162,"09,10,11,12,SE",BROOKLYN
18K569,K,2,K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,High school,1,18,18,5800 TILDEN AVENUE,NY,11203,MATT BROWN,718-629-1204,718-629-1076,"09,10,11,12,SE",BROOKLYN
18K629,K,2,K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,High school,1,18,18,5800 TILDEN AVENUE,NY,11203,DIANE VARANO,718-968-6630,718-968-6635,"09,10,11,SE",BROOKLYN
17K006,K,2,K006,P.S. 006,Elementary,1,17,17,43 SNYDER AVENUE,NY,11226,ELLEN CARLISLE,718-856-6560,718-856-7493,"0K,01,02,03,04,05,SE",BROOKLYN
15K130,K,2,K130,P.S. 130 THE PARKSIDE,Elementary,1,15,15,70 OCEAN PARKWAY,NY,11218,MARIA NUNZIATA,718-686-1940,718-854-9756,"PK,0K,01,02,03,04,05,SE",BROOKLYN
18K244,K,2,K244,P.S. 244 RICHARD R. GREEN,Elementary,1,18,18,5404 TILDEN AVENUE,NY,11203,Ms. Grace Alesia,718-346-6240,718-345-3083,"PK,0K,01,02,03,04,05,SE",BROOKLYN
17K181,K,2,K181,P.S. 181 BROOKLYN,K-8,1,17,17,1023 NEW YORK AVENUE,NY,11203,LOWELL COLEMAN,718-462-5298,718-284-5053,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
18K366,K,2,K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,18,18,965 EAST 107TH STREET,NY,11236,Ingrid Thomas-Clark,718-688-6400,718-688-6401,"06,07,SE",BROOKLYN
18K673,K,2,K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,High school,1,18,18,965 EAST 107TH STREET,NY,11236,PATRICK MCGILLICUDDY,718-688-6450,718-688-6451,"09,10,11,12,SE",BROOKLYN
18K285,K,2,K285,I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,1,18,18,5909 BEVERLY ROAD,NY,11203,Mr. Frederick A. Underwood,718-451-2200,718-451-0229,"06,07,08,SE",BROOKLYN
15K169,K,2,K169,P.S. 169 SUNSET PARK,Elementary,1,15,15,4305 7 AVENUE,NY,11232,JOSEPHINE SANTIAGO,718-853-3224,718-633-9621,"0K,01,02,03,04,05,SE",BROOKLYN
19K346,K,2,K346,P.S. 346 ABE STARK,Elementary,1,19,19,1400 PENNSYLVANIA AVENUE,NY,11239,KEVIN CAIFA,718-642-3000,718-642-8498,"PK,0K,01,02,03,04,05,SE",BROOKLYN
19K452,K,2,K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,19,19,1400 PENNSYLVANIA AVENUE,NY,11239,YOLANDA MARTIN,718-642-4305,718-642-4537,"06,07,08,SE",BROOKLYN
19K364,K,2,K364,I.S. 364 GATEWAY,Junior High-Intermediate-Middle,1,19,19,1426 FREEPORT LOOP,NY,11239,DALE KELLY,718-642-3007,718-642-8516,"06,07,08,SE",BROOKLYN
18K635,K,2,K635,OLYMPUS ACADEMY,High school,1,18,18,755 EAST  100 STREET,NY,11236,SETH SCHOENFELD,718-272-1926,718-272-5713,"09,10,11,12,SE",BROOKLYN
15K230,K,2,K230,P.S. 230 DORIS L. COHEN,Elementary,1,15,15,1 ALBEMARLE ROAD,NY,11218,SHARON FIDEN,718-437-6135,718-871-2624,"PK,0K,01,02,03,04,05,SE",BROOKLYN
22K245,K,2,K245,P.S. 245,Elementary,1,22,22,249 EAST 17TH STREET,NY,11226,Pat Kannengieser,718-284-2330,718-856-0646,"PK,0K,01,02,03,04,05,SE",BROOKLYN
31R450,R,5,R450,CURTIS HIGH SCHOOL,High school,1,31,31,105 HAMILTON AVENUE,NY,10301,AURELIA CURTIS,718-390-1800,718-556-4800,"09,10,11,12,SE",STATEN ISLAND
84K797,K,3,K797,New Hope Academy Charter School,Elementary,2,18,84,475 EAST   57 STREET,NY,11203,Kellie McLaurin,718-337-8303,,"0K,01,02",BROOKLYN
18K279,K,2,K279,P.S. 279 HERMAN SCHREIBER,Elementary,1,18,18,1070 EAST 104 STREET,NY,11236,LORENZO CHAMBERS,718-444-4316,718-241-5581,"PK,0K,01,02,03,04,05,SE",BROOKLYN
15K094,K,2,K094,P.S. 094 THE HENRY LONGFELLOW,Elementary,1,15,15,5010 6 AVENUE,NY,11220,JANETTE CABAN,718-435-6034,718-871-6251,"PK,0K,01,02,03,04,05,SE",BROOKLYN
18K211,K,2,K211,I.S. 211 JOHN WILSON,Junior High-Intermediate-Middle,1,18,18,1001 EAST 100 STREET,NY,11236,Buffie Simmons-Peart,718-251-4411,718-241-2503,"06,07,08,SE",BROOKLYN
18K114,K,2,K114,P.S. 114 RYDER ELEMENTARY,Elementary,1,18,18,1077 REMSEN AVENUE,NY,11236,Darwin Smith,718-257-4428,718-649-5216,"PK,0K,01,02,03,04,05,SE",BROOKLYN
84K379,K,3,K379,Explore Excel Charter School,Elementary,2,18,84,1077 REMSEN AVENUE,NY,11236,,,,"0K,01,02,03,04,05,06,SE",BROOKLYN
15K529,K,2,K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,High school,1,15,15,1053 41ST STREET,NY,11219,LILIANA POLO,718-686-1444,718-686-1189,"10,11,12",BROOKLYN
31R600,R,5,R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,High school,1,31,31,290 ST MARKS PLACE,NY,10301,SHARON ALICIA HENRY,718-420-2600,718-981-8776,"09,10,11,12,SE",STATEN ISLAND
20K503,K,2,K503,PS 503: THE SCHOOL OF DISCOVERY,Elementary,1,20,20,330 59 STREET,NY,11220,BERNADETTE FITZGERALD,718-439-5962,718-439-0948,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K506,K,2,K506,P.S. 506: SCHOOL OF JOURNALISM & TECHNOLOGY,Elementary,1,20,20,330 59 STREET,NY,11220,ELIZABETH WATERS,718-492-0087,,"PK,0K,01,02,03,04,05,SE",BROOKLYN
18K208,K,2,K208,P.S. 208 ELSA EBELING,Elementary,1,18,18,4801 AVENUE D,NY,11203,Ms. Kristy Parris,718-629-1670,718-451-0185,"PK,0K,01,02,03,04,05,SE",BROOKLYN
18K617,K,2,K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,High school,1,18,18,1600 ROCKAWAY PARKWAY,NY,11236,ADALEZA MICHELENA,718-290-8760,718-290-8766,"09,10,11,SE",BROOKLYN
18K633,K,2,K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,High school,1,18,18,1600 ROCKAWAY PARKWAY,NY,11236,JOSEPH SCARMATO,718-290-8700,718-290-8705,"09,10,11,SE",BROOKLYN
18K642,K,2,K642,URBAN ACTION ACADEMY,High school,1,18,18,1600 ROCKAWAY PARKWAY,NY,11236,Abe Correa,718-290-8720,718-290-8721,"09,10,11,SE",BROOKLYN
22K139,K,2,K139,P.S. 139 ALEXINE A. FENTY,Elementary,1,22,22,330 RUGBY ROAD,NY,11226,MARY MCDONALD,718-282-5254,718-940-1205,"PK,0K,01,02,03,04,05,SE",BROOKLYN
31R031,R,5,R031,P.S. 031 WILLIAM T. DAVIS,Elementary,1,31,31,55 LAYTON AVENUE,NY,10301,PATRICIA COVINGTON,718-273-3500,718-815-4826,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND
15K131,K,2,K131,P.S. 131 BROOKLYN,Elementary,1,15,15,4305 FT HAMILTON PARKWAY,NY,11219,RUTH QUILES,718-686-1457,718-853-5952,"PK,0K,01,02,03,04,05,SE",BROOKLYN
75R373,R,5,R373,P.S. R373,K-8,1,31,75,91 HENDERSON AVENUE,NY,10301,ILENE GOLDSTEIN- HARN,718-816-8897,718-727-6867,"PK,0K,01,02,03,04,05,06,07,SE",STATEN ISLAND
20K220,K,2,K220,J.H.S. 220 JOHN J. PERSHING,Junior High-Intermediate-Middle,1,20,20,4812 9 AVENUE,NY,11220,LORETTA WITEK,718-633-8200,718-871-7466,"06,07,08,SE",BROOKLYN
20K179,K,2,K179,P.S. 179 KENSINGTON,Elementary,1,20,20,202 AVENUE C,NY,11218,VALERIE JOSEPH,718-438-4010,718-871-7484,"PK,0K,01,02,03,04,05,SE",BROOKLYN
22K361,K,2,K361,P.S. 361,Early Childhood,1,22,22,3109 NEWKIRK AVENUE,NY,11226,Dianne S. Martin,718-856-0600,718-856-0300,"PK,0K,01,02,SE",BROOKLYN
31R016,R,5,R016,P.S. 016 JOHN J. DRISCOLL,Elementary,1,31,31,80 MONROE AVENUE,NY,10301,VINCENZA GALLASSIO,718-447-0124,718-447-5398,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND
31R074,R,5,R074,P.S. 74  FUTURE LEADERS ELEMENTARY SCHOOL,Elementary,1,31,31,211 DANIEL LOW TERRACE,NY,10301,Nicole Reidchristopher,718 935-4465,TBD,"PK,0K,01,SE",STATEN ISLAND
20K310,K,3,K310,P.S. 310,Elementary,1,20,20,6214 4TH AVENUE,NY,11220,Yuqing Hong,718 935-4369,TBD,"PK,0K,01,SE",BROOKLYN
20K971,K,3,K971,P.S. 971,Elementary,1,20,20,6214 4TH AVENUE,NY,11220,Ruth Stanislaus,718-765-2200,718-765-2205,"PK,0K,01,SE",BROOKLYN
31R073,R,5,R073,New World Preparatory Charter School,Junior High-Intermediate-Middle,2,31,84,26 SHARPE AVENUE,NY,10302,Jamie V. Esperon,718-705-8990,718-442-1583,6,STATEN ISLAND
20K062,K,2,K062,J.H.S. 062 DITMAS,Junior High-Intermediate-Middle,1,20,20,700 CORTELYOU ROAD,NY,11218,BARRY KEVORKIAN,718-941-5450,718-693-7433,"06,07,08,SE",BROOKLYN
22K269,K,2,K269,P.S. 269 NOSTRAND,Elementary,1,22,22,1957 NOSTRAND AVENUE,NY,11210,PHYLLIS CORBIN,718-941-2800,718-940-3098,"03,04,05,SE",BROOKLYN
20K164,K,2,K164,P.S. 164 CAESAR RODNEY,Elementary,1,20,20,4211 14 AVENUE,NY,11219,Margaret Choy-Shan,718-854-4100,718-853-9306,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K160,K,2,K160,P.S. 160 WILLIAM T. SAMPSON,Elementary,1,20,20,5105 Fort Hamilton Parkway,NY,11219,MARGARET RUSSO,718-438-0337,718-871-7920,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K485,K,2,K485,HIGH SCHOOL OF  TELECOMMUNICATION ARTS AND TECHNOL,High school,1,20,20,350 67 STREET,NY,11220,PHILIP WEINBERG,718-759-3400,718-759-3490,"09,10,11,12,SE",BROOKLYN
22K109,K,2,K109,P.S. 109,K-8,1,22,22,1001 EAST  45 STREET,NY,11203,Joan Thomas,718-693-3426,718-693-3072,"0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
22K198,K,2,K198,P.S. 198 BROOKLYN,Elementary,1,22,22,4105 FARRAGUT ROAD,NY,11210,Joy-Ann Morgan,718-282-4920,718-940-0821,"PK,0K,01,02,03,04,05,SE",BROOKLYN
31R020,R,5,R020,P.S. 020 PORT RICHMOND,Elementary,1,31,31,161 PARK AVENUE,NY,10302,MARIE MUNOZ,718-442-4110,718-815-2228,"0K,01,02,03,04,05,SE",STATEN ISLAND
31R018,R,5,R018,P.S. 018 JOHN G. WHITTIER,Elementary,1,31,31,221 BROADWAY,NY,10310,Robert Rodriguez,718-442-0216,718-720-1558,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND
18K115,K,2,K115,P.S. 115 DANIEL MUCATEL SCHOOL,Elementary,1,18,18,1500 EAST  92 STREET,NY,11236,Denis Guerin,718-241-1000,718-209-1714,"PK,0K,01,02,03,04,05,SE",BROOKLYN
18K068,K,2,K068,I.S. 068 ISAAC BILDERSEE,Junior High-Intermediate-Middle,1,18,18,956 EAST  82 STREET,NY,11236,Merve Williams,718-241-4800,718-241-5582,"06,07,08,SE",BROOKLYN
20K223,K,2,K223,J.H.S. 223 THE MONTAUK,Junior High-Intermediate-Middle,1,20,20,4200 16 AVENUE,NY,11204,ANDREW FRANK,718-438-0155,718-871-7477,"06,07,08,SE",BROOKLYN
20K609,K,2,K609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,Junior High-Intermediate-Middle,1,20,20,4200 16 AVENUE,NY,11204,MARIELA GRAHAM,718-438-3893,718-438-3527,"06,07,08,09,SE",BROOKLYN
31R445,R,5,R445,PORT RICHMOND HIGH SCHOOL,High school,1,31,31,85 ST JOSEPHS AVENUE,NY,10302,Timothy M. Gannon,718-420-2100,718-981-6203,"09,10,11,12,SE",STATEN ISLAND
18K276,K,2,K276,P.S. 276 LOUIS MARSHALL,Elementary,1,18,18,1070 EAST  83 STREET,NY,11236,Yasmine Fidelia,718-241-5757,718-241-5560,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K102,K,2,K102,P.S. 102 THE BAYVIEW,Elementary,1,20,20,211 72 STREET,NY,11209,Ms. Theresa Dovi,718-748-7404,718-836-9265,"0K,01,02,03,04,05,SE",BROOKLYN
31R065,R,5,R065,ACADEMY OF INNOVATIVE LEARNING,Early Childhood,1,31,31,98 GRANT STREET,NY,10301,SOPHIE SCAMARDELLA,718-981-5034,718-981-6109,"PK,0K,01,02,03,SE",STATEN ISLAND
31R061,R,5,R061,I.S. 061 WILLIAM A MORRIS,Junior High-Intermediate-Middle,1,31,31,445 CASTLETON AVENUE,NY,10301,Mr. Richard J. Gallo,718-727-8481,718-447-2112,"06,07,08,SE",STATEN ISLAND
22K217,K,2,K217,P.S. 217 COLONEL DAVID MARCUS SCHOOL,Elementary,1,22,22,1100 NEWKIRK AVENUE,NY,11230,FRANCA CONTI,718-434-6960,718-434-8170,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K030,K,2,K030,I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,1,20,20,415 OVINGTON AVENUE,NY,11209,Carol Heeraman,718-491-5684,718-491-0071,"06,07,08,SE",BROOKLYN
22K405,K,2,K405,MIDWOOD HIGH SCHOOL,High school,1,22,22,2839 BEDFORD AVENUE,NY,11210,DAVID COHEN,718-724-8500,718-724-8515,"09,10,11,12,SE",BROOKLYN
18K566,K,2,K566,BROOKLYN GENERATION SCHOOL,High school,1,18,18,6565 FLATLANDS AVENUE,NY,11236,TERRI LYNN GREY,718-968-4200,718-444-5419,"09,10,11,12,SE",BROOKLYN
18K567,K,2,K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,High school,1,18,18,6565 FLATLANDS AVENUE,NY,11236,JOSHUA GOOD,917-520-7212,718-968-1065,"09,10,11,12,SE",BROOKLYN
18K576,K,2,K576,VICTORY COLLEGIATE HIGH SCHOOL,High school,1,18,18,6565 FLATLANDS AVENUE,NY,11236,MARCEL D. DEANS,718-968-1530,718-968-1526,"09,10,11,12,SE",BROOKLYN
18K578,K,2,K578,BROOKLYN BRIDGE ACADEMY,High school,1,18,18,6565 FLATLANDS AVENUE,NY,11236,Max Jean Paul,718-968-1689,718-968-1678,"09,10,11,12,SE",BROOKLYN
18K637,K,2,K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,High school,1,18,18,6565 FLATLANDS AVENUE,NY,11236,MICHELLE ASHKIN,718-968-4101,718-968-4296,"09,10,11,SE",BROOKLYN
22K315,K,2,K315,P.S. K315,Elementary,1,22,22,2310 GLENWOOD ROAD,NY,11210,Judith Ranft,718-421-9560,718-421-9561,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K105,K,2,K105,P.S. 105 THE BLYTHEBOURNE,Elementary,1,20,20,1031 59 STREET,NY,11219,JOHANNA CASTRONOVO,718-438-3230,718-853-9633,"PK,0K,01,02,03,04,05,SE",BROOKLYN
22K152,K,2,K152,SCHOOL OF SCIENCE & TECHNOLOGY,Elementary,1,22,22,725 EAST  23 STREET,NY,11210,Dr. Rhonda D. Farkas,718-434-5222,718-859-5965,"PK,0K,01,02,03,04,05,SE",BROOKLYN
22K251,K,2,K251,P.S. 251 PAEDERGAT,Elementary,1,22,22,1037 EAST  54 STREET,NY,11234,STEVEN BOYER,718-251-4110,718-241-3200,"PK,0K,01,02,03,04,05,SE",BROOKLYN
22K134,K,2,K134,P.S. K134,Elementary,1,22,22,4001 18 AVENUE,NY,11218,DEBRA RAMSARAN,718-436-7200,718-854-4115,"PK,0K,01,02,03,04,05,SE",BROOKLYN
20K069,K,2,K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,Elementary,1,20,20,6302 9TH AVENUE,NY,11220,JAYNEMARIE CAPETANAKIS,718-833-6710,718-833-9781,"0K,01,02,03,04,05,SE",BROOKLYN
22K555,K,2,K555,BROOKLYN COLLEGE ACADEMY,Secondary School,1,22,22,2900 BEDFORD AVENUE,NY,11210,NICHOLAS MAZZARELLA,718-951-5941,718-951-4441,"07,08,09,10,11,12",BROOKLYN
31R044,R,5,R044,P.S. 044 THOMAS C. BROWN,Elementary,1,31,31,80 MAPLE PARKWAY,NY,10303,JOSEPH MILLER,718-442-0433,718-442-2323,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND
22K791,K,3,K791,Brooklyn Dreams Charter School,K-8,2,22,84,259 PARKVILLE AVENUE,NY,11230,Yvette Wilds,718-859-8400,347-586-0347,"0K,01,02,03",BROOKLYN
31R019,R,5,R019,P.S. 019 THE CURTIS SCHOOL,Elementary,1,31,31,780 POST AVENUE,NY,10310,MARY PETRONE,718-442-3860,718-815-2862,"0K,01,02,03,04,05,SE",STATEN ISLAND
20K170,K,2,K170,P.S. 170 LEXINGTON,Elementary,1,20,20,7109 6 AVENUE,NY,11209,Zhen (Tony) Wu,718-748-0333,718-921-6351,"0K,01,02,03,04,05,SE",BROOKLYN
31R071,R,5,R071,Staten Island Community Charter School,K-8,2,31,84,309 ST PAUL'S AVENUE,NY,10304,Pauline Frank,347-857-6981,347-861-0601,"0K,01",STATEN ISLAND
20K192,K,2,K192,P.S. 192 BROOKLYN,K-8,1,20,20,4715 18 AVENUE,NY,11204,LISET ISAAC,718-633-3061,718-871-8721,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
31R045,R,5,R045,P.S. 045 JOHN TYLER,Elementary,1,31,31,58 LAWRENCE AVENUE,NY,10310,Christine Chavez,718-442-6123,718-442-4141,"0K,01,02,03,04,05,SE",STATEN ISLAND
22K326,K,2,K326,P.S. 326,Early Childhood,1,22,22,1800 UTICA AVENUE,NY,11234,Colleen M. Ducey,718-241-4828,718-763-5567,"PK,0K,01,SE",BROOKLYN
31R027,R,5,R027,I.S. 027 ANNING S. PRALL,Junior High-Intermediate-Middle,1,31,31,11 CLOVE LAKE PLACE,NY,10310,Tracey Kornish,718-981-8800,718-815-4677,"06,07,08,SE",STATEN ISLAND
20K490,K,2,K490,FORT HAMILTON HIGH SCHOOL,High school,1,20,20,8301 SHORE ROAD,NY,11209,Jo Ann Chester,718-748-1537,718-836-3955,"09,10,11,12,SE",BROOKLYN
20K187,K,2,K187,I.S. 187,Junior High-Intermediate-Middle,1,20,20,1171 65 STREET,NY,11219,JUSTIN BERMAN,718-236-3394,718-236-3638,"06,07,08,SE",BROOKLYN
20K180,K,2,K180,P.S. 180 HOMEWOOD,K-8,1,20,20,5601 16 AVENUE,NY,11204,GARY WILLIAMS,718-851-8070,718-853-9308,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
75K231,K,2,K231,P.S. K231,K-8,1,20,75,5601 16 AVENUE,NY,11204,Christina Foti,718-853-1884,718-853-5388,"0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
20K259,K,2,K259,J.H.S. 259 WILLIAM MCKINLEY,Junior High-Intermediate-Middle,1,20,20,7305 FT HAMILTON PARKWAY,NY,11228,JANICE GEARY,718-833-1000,718-833-3419,"06,07,08,SE",BROOKLYN
22K119,K,2,K119,P.S. 119 AMERSFORT,Elementary,1,22,22,3829 AVENUE K,NY,11210,LISA FERNANDEZ,718-377-7696,718-338-0694,"0K,01,02,03,04,05,SE",BROOKLYN
31R022,R,5,R022,P.S. 022 GRANITEVILLE,Elementary,1,31,31,1860 FOREST AVENUE,NY,10303,MELISSA LAMB DONATH,718-442-2219,718-815-3104,"PK,0K,01,02,03,04,05,SE",STATEN ISLAND
20K176,K,2,K176,P.S. 176 OVINGTON,Elementary,1,20,20,1225 69 STREET,NY,11219,ELIZABETH CULKIN,718-236-7755,718-331-9188,"0K,01,02,03,04,05,SE",BROOKLYN
20K127,K,2,K127,P.S. 127 MCKINLEY PARK,Elementary,1,20,20,7805 7 AVENUE,NY,11228,Agatha Alicandro,718-833-2323,718-836-9427,"0K,01,02,03,04,05,SE",BROOKLYN
22K240,K,2,K240,ANDRIES HUDDE,Junior High-Intermediate-Middle,1,22,22,2500 NOSTRAND AVENUE,NY,11210,Elena S. O'Sullivan,718-253-3700,718-253-0356,"06,07,08,SE",BROOKLYN
20K185,K,2,K185,P.S. 185 WALTER KASSENBROCK,Elementary,1,20,20,8601 RIDGE BOULEVARD,NY,11209,KENNETH LLINAS,718-745-6610,718-836-9631,"0K,01,02,03,04,05,SE",BROOKLYN
21K121,K,2,K121,P.S. 121 NELSON A. ROCKEFELLER,K-8,1,21,21,5301 20 AVENUE,NY,11204,LILLIAN CATALANO,718-377-8845,718-252-4075,"PK,0K,01,02,03,04,05,06,07,08,SE",BROOKLYN
